id,hasEnsData,name,type,length
ENSRNOG00000009484,True,Ptcd3,protein_coding,36972
ENSRNOG00000009487,True,Gpr160,protein_coding,78213
ENSRNOG00000009491,True,Phc3,protein_coding,68009
ENSRNOG00000009492,True,Trmo,protein_coding,8559
ENSRNOG00000009495,True,Src,protein_coding,47635
ENSRNOG00000009499,True,Hinfp,protein_coding,6667
ENSRNOG00000009503,True,Depdc1,protein_coding,33428
ENSRNOG00000009505,True,Cd164l2,protein_coding,3828
ENSRNOG00000009506,True,Mre11,protein_coding,45925
ENSRNOG00000009508,False,,,
ENSRNOG00000009512,True,Esd,protein_coding,19512
ENSRNOG00000009513,True,Akr1b1,protein_coding,14126
ENSRNOG00000009514,True,Mme,protein_coding,81706
ENSRNOG00000009515,True,Pgm3,protein_coding,18321
ENSRNOG00000009519,False,,,
ENSRNOG00000009522,True,Adra1a,protein_coding,94966
ENSRNOG00000009523,True,Rab11fip2,protein_coding,169879
ENSRNOG00000009528,True,Sdcbp2,protein_coding,27517
ENSRNOG00000009530,True,Uchl3,protein_coding,42040
ENSRNOG00000009531,True,Col9a3,protein_coding,22625
ENSRNOG00000009533,True,Erich3,protein_coding,99445
ENSRNOG00000009535,True,Stoml2,protein_coding,3700
ENSRNOG00000009536,True,Pgp,protein_coding,3567
ENSRNOG00000009538,True,Etfdh,protein_coding,32996
ENSRNOG00000009539,True,Khdrbs3,protein_coding,150526
ENSRNOG00000009540,True,Gpr3,protein_coding,3080
ENSRNOG00000009542,True,Kcnh5,protein_coding,283578
ENSRNOG00000009545,True,Polr1a,protein_coding,63969
ENSRNOG00000009548,True,Fpgt,protein_coding,20823
ENSRNOG00000009549,True,Fbxo3,protein_coding,32260
ENSRNOG00000009550,True,Sqle,protein_coding,15607
ENSRNOG00000009552,True,Serinc3,protein_coding,20036
ENSRNOG00000009555,True,Lrriq3,protein_coding,86139
ENSRNOG00000009556,True,Prokr1,protein_coding,11632
ENSRNOG00000009563,True,Krt2,protein_coding,7101
ENSRNOG00000009564,True,Prr15,protein_coding,5678
ENSRNOG00000009565,True,Pdk4,protein_coding,12051
ENSRNOG00000009566,True,Phf12,protein_coding,46805
ENSRNOG00000009567,True,Mrpl10,protein_coding,8412
ENSRNOG00000009568,True,Hdac1,protein_coding,27122
ENSRNOG00000009570,True,Pdxp,protein_coding,5448
ENSRNOG00000009571,True,Wipf3,protein_coding,78918
ENSRNOG00000009575,True,Ubiad1,protein_coding,11599
ENSRNOG00000009576,True,Xpa,protein_coding,44053
ENSRNOG00000009577,True,Ndst4,protein_coding,328367
ENSRNOG00000009580,True,Lca5,protein_coding,57297
ENSRNOG00000009582,True,Rpe65,protein_coding,31791
ENSRNOG00000009585,True,Tcf20,protein_coding,97750
ENSRNOG00000009588,True,Snph,protein_coding,39745
ENSRNOG00000009589,True,Angptl7,protein_coding,4530
ENSRNOG00000009590,True,Stox2,protein_coding,237027
ENSRNOG00000009592,True,Cyb5r3,protein_coding,17613
ENSRNOG00000009593,True,Dtwd1,protein_coding,15648
ENSRNOG00000009594,True,Snai1,protein_coding,4484
ENSRNOG00000009595,True,Zbtb48,protein_coding,8350
ENSRNOG00000009596,False,,,
ENSRNOG00000009598,True,Ncaph2,protein_coding,16982
ENSRNOG00000009599,True,Rwdd2a,protein_coding,3124
ENSRNOG00000009602,True,AABR07012329.1,pseudogene,776
ENSRNOG00000009605,True,Tfe3,protein_coding,13021
ENSRNOG00000009609,True,Gtpbp4-ps2,pseudogene,1900
ENSRNOG00000009613,True,Sh3bgrl2,protein_coding,90443
ENSRNOG00000009614,True,Rpl4-ps1,protein_coding,1362
ENSRNOG00000009615,True,Mtor,protein_coding,109507
ENSRNOG00000009617,False,,,
ENSRNOG00000009620,True,Cybrd1,protein_coding,27234
ENSRNOG00000009625,True,Dpysl2,protein_coding,106278
ENSRNOG00000009629,True,Car2,protein_coding,15192
ENSRNOG00000009630,True,Hsd17b12,protein_coding,123561
ENSRNOG00000009635,False,,,
ENSRNOG00000009636,True,Scrn1,protein_coding,61721
ENSRNOG00000009639,True,Zrsr2-ps1,protein_coding,6311
ENSRNOG00000009640,True,Psmf1,protein_coding,25173
ENSRNOG00000009642,True,Cct4,protein_coding,13408
ENSRNOG00000009643,True,Msl1,protein_coding,10006
ENSRNOG00000009649,True,Slitrk5,protein_coding,9301
ENSRNOG00000009652,True,Prkci,protein_coding,60423
ENSRNOG00000009653,True,Numb,protein_coding,121954
ENSRNOG00000009656,True,Rspo1,protein_coding,21274
ENSRNOG00000009658,True,Rnf19a,protein_coding,39385
ENSRNOG00000009660,True,Enpp6,protein_coding,124899
ENSRNOG00000009661,True,Tgds,protein_coding,20946
ENSRNOG00000009663,True,Apex1,protein_coding,2423
ENSRNOG00000009664,True,Ankrd42,protein_coding,43028
ENSRNOG00000009667,True,Mlst8,protein_coding,5740
ENSRNOG00000009673,False,,,
ENSRNOG00000009675,True,Cdc42bpb,protein_coding,82665
ENSRNOG00000009681,True,Flot2,protein_coding,27091
ENSRNOG00000009683,True,Sdcbp,protein_coding,37611
ENSRNOG00000009687,True,Ccdc120,protein_coding,19047
ENSRNOG00000009689,True,Api5,protein_coding,25168
ENSRNOG00000009690,True,Obi1,protein_coding,39318
ENSRNOG00000009691,True,Lrrn2,protein_coding,61118
ENSRNOG00000009694,True,Bmp4,protein_coding,4764
ENSRNOG00000009696,True,Mdm4,protein_coding,68013
ENSRNOG00000009700,True,Dync1i1,protein_coding,313222
ENSRNOG00000009705,True,Lck,protein_coding,15468
ENSRNOG00000009708,True,Tas1r1,protein_coding,11721
ENSRNOG00000009712,True,Gale,protein_coding,3597
ENSRNOG00000009713,True,Oxa1l,protein_coding,7694
ENSRNOG00000009715,True,Me1,protein_coding,111261
ENSRNOG00000009716,True,Casc3,protein_coding,19965
ENSRNOG00000009718,True,Pex12,protein_coding,3652
ENSRNOG00000009719,True,C2cd2l,protein_coding,10261
ENSRNOG00000009722,True,Chd3,protein_coding,26418
ENSRNOG00000009723,True,Ptpmt1,protein_coding,9505
ENSRNOG00000009724,True,Tstd2,protein_coding,22462
ENSRNOG00000009726,True,Grip2,protein_coding,49812
ENSRNOG00000009729,True,Ubp1,protein_coding,45646
ENSRNOG00000009730,True,Cyp7b1,protein_coding,166907
ENSRNOG00000009734,True,Akr1b8,protein_coding,13683
ENSRNOG00000009735,True,Fibcd1l1,protein_coding,33718
ENSRNOG00000009738,True,,protein_coding,43346
ENSRNOG00000009739,True,Washc5,protein_coding,51906
ENSRNOG00000009740,True,Slco1c1,protein_coding,46658
ENSRNOG00000009742,True,Rad52,protein_coding,22145
ENSRNOG00000009745,True,Ppp3cc,protein_coding,71459
ENSRNOG00000009746,True,Akap17b,protein_coding,37629
ENSRNOG00000009749,True,Wdr45,protein_coding,5909
ENSRNOG00000009751,True,Gpx7,protein_coding,8673
ENSRNOG00000009754,True,Nampt,protein_coding,37768
ENSRNOG00000009756,True,Pacsin2,protein_coding,93394
ENSRNOG00000009760,True,Palm,protein_coding,25912
ENSRNOG00000009761,True,Tmod1,protein_coding,55444
ENSRNOG00000009766,True,Gpr180,protein_coding,28596
ENSRNOG00000009771,True,Cdh10,protein_coding,222215
ENSRNOG00000009772,True,Kirrel3,protein_coding,542900
ENSRNOG00000009773,True,Elovl4,protein_coding,27335
ENSRNOG00000009778,True,Tmem59,protein_coding,21185
ENSRNOG00000009781,True,Dync1i2,protein_coding,51163
ENSRNOG00000009782,True,Efcab7,protein_coding,50962
ENSRNOG00000009783,True,Camk2g,protein_coding,58965
ENSRNOG00000009785,True,Cdkn3,protein_coding,11281
ENSRNOG00000009787,True,Efcc1,protein_coding,29046
ENSRNOG00000009789,True,Topbp1,protein_coding,43809
ENSRNOG00000009790,True,Kcnk3,protein_coding,35925
ENSRNOG00000009792,True,Zbbx,protein_coding,111279
ENSRNOG00000009795,True,Nfib,protein_coding,210826
ENSRNOG00000009799,True,Dpagt1,protein_coding,7016
ENSRNOG00000009802,True,Fam124a,protein_coding,53806
ENSRNOG00000009803,True,C2h3orf80,protein_coding,743
ENSRNOG00000009805,True,Wasf2,protein_coding,62400
ENSRNOG00000009808,True,Ift80,protein_coding,94229
ENSRNOG00000009811,True,Cnih1,protein_coding,11876
ENSRNOG00000009812,True,Sbf2,protein_coding,366363
ENSRNOG00000009814,True,Serpine3,protein_coding,26019
ENSRNOG00000009815,True,Pnma2,protein_coding,9418
ENSRNOG00000009819,True,Vezf1,protein_coding,16234
ENSRNOG00000009820,True,Bnip3l,protein_coding,23209
ENSRNOG00000009821,True,Slitrk3,protein_coding,9174
ENSRNOG00000009822,True,Tlr2,protein_coding,9211
ENSRNOG00000009823,True,Naa38,protein_coding,2331
ENSRNOG00000009824,True,Irf2,protein_coding,110799
ENSRNOG00000009826,True,Bche,protein_coding,93564
ENSRNOG00000009830,True,Fam204a,protein_coding,29368
ENSRNOG00000009832,True,Slc39a14,protein_coding,46607
ENSRNOG00000009835,False,,,
ENSRNOG00000009836,True,Rbm26,protein_coding,76899
ENSRNOG00000009837,True,Tmem131l,protein_coding,133422
ENSRNOG00000009845,True,Acadm,protein_coding,24282
ENSRNOG00000009846,True,Frg1,protein_coding,20858
ENSRNOG00000009848,True,Il18,protein_coding,25927
ENSRNOG00000009849,True,Eef1akmt1,protein_coding,17044
ENSRNOG00000009850,True,St3gal4,protein_coding,108718
ENSRNOG00000009851,True,Slc38a9,protein_coding,76966
ENSRNOG00000009855,True,Serpina5,protein_coding,5101
ENSRNOG00000009856,True,Sypl1,protein_coding,20176
ENSRNOG00000009857,True,Ftsj3,protein_coding,6701
ENSRNOG00000009862,True,Olfm1,protein_coding,37510
ENSRNOG00000009863,True,Prrt3,protein_coding,9144
ENSRNOG00000009867,True,Tgfb3,protein_coding,22328
ENSRNOG00000009870,True,Tmem88,protein_coding,1695
ENSRNOG00000009871,True,Piwil2,protein_coding,65999
ENSRNOG00000009872,True,Kcnh2,protein_coding,32080
ENSRNOG00000009873,True,Ints6,protein_coding,87803
ENSRNOG00000009878,True,Crtap,protein_coding,19698
ENSRNOG00000009881,True,Fam161a,protein_coding,19097
ENSRNOG00000009882,True,Ppp3ca,protein_coding,273208
ENSRNOG00000009884,True,Lgals1,protein_coding,6953
ENSRNOG00000009886,True,Fkbp14,protein_coding,15876
ENSRNOG00000009887,True,Arih1,protein_coding,102866
ENSRNOG00000009888,True,Timm8b,protein_coding,1387
ENSRNOG00000009889,True,Pgm1,protein_coding,59435
ENSRNOG00000009891,True,Pcf11,protein_coding,26478
ENSRNOG00000009892,True,Adamts15,protein_coding,23384
ENSRNOG00000009893,True,Uxt,protein_coding,12501
ENSRNOG00000009894,True,Vps50,protein_coding,101154
ENSRNOG00000009896,True,Tmem199,protein_coding,4614
ENSRNOG00000009897,True,Clcnkb,protein_coding,22059
ENSRNOG00000009899,True,Skil,protein_coding,28029
ENSRNOG00000009902,True,Lrrc46,protein_coding,12394
ENSRNOG00000009903,True,Serpini2,protein_coding,29559
ENSRNOG00000009906,False,,,
ENSRNOG00000009907,True,Mmp8,protein_coding,9491
ENSRNOG00000009910,True,Swap70,protein_coding,61185
ENSRNOG00000009912,True,Fgr,protein_coding,27485
ENSRNOG00000009917,False,,,
ENSRNOG00000009919,True,Acod1,protein_coding,8702
ENSRNOG00000009920,True,Haus8l2,pseudogene,2106
ENSRNOG00000009922,True,Prlhr,protein_coding,1687
ENSRNOG00000009928,True,Bckdhb,protein_coding,182548
ENSRNOG00000009930,True,Pigo,protein_coding,8980
ENSRNOG00000009932,True,Mctp2,protein_coding,231695
ENSRNOG00000009934,True,Emc3,protein_coding,15962
ENSRNOG00000009935,True,Xpo1,protein_coding,42228
ENSRNOG00000009936,True,Dido1,protein_coding,44448
ENSRNOG00000009945,True,Pls1,protein_coding,67346
ENSRNOG00000009946,True,Ldlr,protein_coding,24539
ENSRNOG00000009948,True,Pip4p1,protein_coding,3846
ENSRNOG00000009949,True,Pcdh18,protein_coding,13882
ENSRNOG00000009950,True,Msantd2,protein_coding,34216
ENSRNOG00000009951,True,Aif1l,protein_coding,24499
ENSRNOG00000009953,True,Snx16,protein_coding,21527
ENSRNOG00000009954,True,Cacul1,protein_coding,57566
ENSRNOG00000009955,True,Plch1,protein_coding,215176
ENSRNOG00000009956,True,Wnk1,protein_coding,125571
ENSRNOG00000009957,True,Slc25a13,protein_coding,182678
ENSRNOG00000009958,True,Nkapd1,protein_coding,11176
ENSRNOG00000009960,True,Puf60,protein_coding,11761
ENSRNOG00000009963,True,Ctps1,protein_coding,29155
ENSRNOG00000009965,True,Pih1d2,protein_coding,8771
ENSRNOG00000009967,True,Otof,protein_coding,96576
ENSRNOG00000009968,True,Ercc8,protein_coding,37407
ENSRNOG00000009970,True,Gsdme,protein_coding,63002
ENSRNOG00000009971,True,Plekha8,protein_coding,50520
ENSRNOG00000009972,True,Rara,protein_coding,34758
ENSRNOG00000009974,True,Coq3,protein_coding,31033
ENSRNOG00000009977,True,Thrap3,protein_coding,42182
ENSRNOG00000009980,True,Plpp1,protein_coding,62274
ENSRNOG00000009982,True,Pnp,protein_coding,33384
ENSRNOG00000009983,True,Lrrc42,protein_coding,21151
ENSRNOG00000009987,True,Akap11,protein_coding,29948
ENSRNOG00000009990,True,Zranb2,protein_coding,13776
ENSRNOG00000009992,True,Rabggtb,protein_coding,6288
ENSRNOG00000009993,False,,,
ENSRNOG00000009994,True,Dlat,protein_coding,26428
ENSRNOG00000009995,True,Rapgef6,protein_coding,167344
ENSRNOG00000009997,True,Erap1,protein_coding,40543
ENSRNOG00000010004,True,Ripply2,protein_coding,4193
ENSRNOG00000010005,True,Adck2,protein_coding,25744
ENSRNOG00000010007,True,Srsf4,protein_coding,27766
ENSRNOG00000010008,True,Polr3a,protein_coding,38651
ENSRNOG00000010011,True,Osbpl3,protein_coding,173044
ENSRNOG00000010015,True,Gp9,protein_coding,1689
ENSRNOG00000010017,True,Wee1,protein_coding,22909
ENSRNOG00000010018,True,Clec4a3,protein_coding,10099
ENSRNOG00000010021,True,Isy1,protein_coding,20896
ENSRNOG00000010023,True,Slc33a1,protein_coding,22092
ENSRNOG00000010024,True,Cyb5r4,protein_coding,64716
ENSRNOG00000010027,True,Atr,protein_coding,97412
ENSRNOG00000010028,True,Polr3d,protein_coding,4764
ENSRNOG00000010029,False,,,
ENSRNOG00000010031,True,Vtn,protein_coding,3091
ENSRNOG00000010034,True,Asah1,protein_coding,42004
ENSRNOG00000010037,True,Epb41,protein_coding,125915
ENSRNOG00000010038,True,Psmc5,protein_coding,25392
ENSRNOG00000010041,True,Ube2g1,protein_coding,82616
ENSRNOG00000010042,True,Wdfy2,protein_coding,166317
ENSRNOG00000010045,True,Clec4a,protein_coding,17714
ENSRNOG00000010047,True,Ddit4l,protein_coding,3099
ENSRNOG00000010048,True,C4h2orf81,protein_coding,42177
ENSRNOG00000010050,True,Stard9,protein_coding,92734
ENSRNOG00000010058,True,Spry2,protein_coding,5866
ENSRNOG00000010060,True,Panx1,protein_coding,39044
ENSRNOG00000010063,True,Htr2a,protein_coding,70124
ENSRNOG00000010064,True,Abcc4,protein_coding,231968
ENSRNOG00000010065,True,Dgkh,protein_coding,159225
ENSRNOG00000010067,True,Lypla2,protein_coding,4653
ENSRNOG00000010068,True,Plpp7,protein_coding,14391
ENSRNOG00000010071,True,C2h4orf46,protein_coding,3168
ENSRNOG00000010076,True,Pkp1,protein_coding,47851
ENSRNOG00000010077,True,Smarcd3,protein_coding,31575
ENSRNOG00000010078,True,Spag1,protein_coding,59891
ENSRNOG00000010079,True,Car3,protein_coding,13860
ENSRNOG00000010081,True,Tmem144,protein_coding,31121
ENSRNOG00000010083,True,Prpsap1,protein_coding,49655
ENSRNOG00000010084,True,Ythdf3,protein_coding,34018
ENSRNOG00000010085,True,Cldn10,protein_coding,91766
ENSRNOG00000010086,True,Plagl2,protein_coding,13181
ENSRNOG00000010087,True,Zfp143,protein_coding,35786
ENSRNOG00000010090,True,Ccdc174,protein_coding,26761
ENSRNOG00000010091,True,Efcab14,protein_coding,40201
ENSRNOG00000010092,True,Magix,protein_coding,6857
ENSRNOG00000010094,True,Kcnmb2,protein_coding,39197
ENSRNOG00000010096,True,Azi2,protein_coding,24568
ENSRNOG00000010098,True,Plek2,protein_coding,18220
ENSRNOG00000010099,True,Asb8,protein_coding,36088
ENSRNOG00000010100,True,Tyw5,protein_coding,18082
ENSRNOG00000010101,True,AC118490.1,protein_coding,1562
ENSRNOG00000010103,False,,,
ENSRNOG00000010104,True,Pofut1,protein_coding,26142
ENSRNOG00000010105,True,S100a11,protein_coding,5329
ENSRNOG00000010106,True,Faxc,protein_coding,64044
ENSRNOG00000010107,True,Palld,protein_coding,639983
ENSRNOG00000010109,True,Nol9,protein_coding,19650
ENSRNOG00000010111,True,Exoc3l4,protein_coding,14022
ENSRNOG00000010116,True,Leo1,protein_coding,24884
ENSRNOG00000010117,True,Eif3a,protein_coding,30296
ENSRNOG00000010119,False,,,
ENSRNOG00000010121,True,Lef1,protein_coding,113202
ENSRNOG00000010124,True,Trim2,protein_coding,152293
ENSRNOG00000010125,True,Mtrex,protein_coding,99183
ENSRNOG00000010126,True,Riox1,protein_coding,2608
ENSRNOG00000010131,True,Rin2,protein_coding,216855
ENSRNOG00000010133,True,Bpgm,protein_coding,28563
ENSRNOG00000010134,True,Acot2,protein_coding,7701
ENSRNOG00000010137,True,Xpo4,protein_coding,91146
ENSRNOG00000010141,True,Ttll1,protein_coding,29253
ENSRNOG00000010146,True,Ndn,protein_coding,1662
ENSRNOG00000010147,True,Pdcd10,protein_coding,42569
ENSRNOG00000010149,True,Cmc1,protein_coding,101517
ENSRNOG00000010150,True,Strbp,protein_coding,77094
ENSRNOG00000010153,True,Raf1,protein_coding,60787
ENSRNOG00000010154,True,Zc3hc1,protein_coding,21946
ENSRNOG00000010155,True,Pcm1,protein_coding,96776
ENSRNOG00000010156,True,Snapc5,lncRNA,4759
ENSRNOG00000010158,True,Magel2,protein_coding,3776
ENSRNOG00000010160,True,Ice2,protein_coding,41571
ENSRNOG00000010161,True,Myo10,protein_coding,202043
ENSRNOG00000010162,True,Tex38,protein_coding,3121
ENSRNOG00000010164,True,Mrps2,protein_coding,5003
ENSRNOG00000010165,True,Tnfaip2,protein_coding,13025
ENSRNOG00000010169,True,Atpaf1,protein_coding,27152
ENSRNOG00000010170,True,Tubb4b,protein_coding,2497
ENSRNOG00000010171,True,Elk1,protein_coding,15957
ENSRNOG00000010174,True,Enpp4,protein_coding,11121
ENSRNOG00000010176,True,Map2k1,protein_coding,71698
ENSRNOG00000010178,True,Cgrrf1,protein_coding,20466
ENSRNOG00000010180,False,,,
ENSRNOG00000010181,False,,,
ENSRNOG00000010183,True,Gask1b,protein_coding,64793
ENSRNOG00000010184,True,Brk1,protein_coding,18035
ENSRNOG00000010185,True,C9h2orf69,protein_coding,8715
ENSRNOG00000010186,True,Cdv3,protein_coding,13196
ENSRNOG00000010188,True,Satb2,protein_coding,180461
ENSRNOG00000010189,True,Rps24-ps18,protein_coding,4675
ENSRNOG00000010194,True,Ift43,protein_coding,76465
ENSRNOG00000010196,True,Glb1,protein_coding,72619
ENSRNOG00000010199,True,Glrb,protein_coding,72863
ENSRNOG00000010204,True,Tmem9,protein_coding,17334
ENSRNOG00000010205,True,Mturn,protein_coding,17371
ENSRNOG00000010208,True,Timp1,protein_coding,4692
ENSRNOG00000010209,True,Nol12,protein_coding,5661
ENSRNOG00000010210,True,Slc7a11,protein_coding,554429
ENSRNOG00000010213,True,Fgd5,protein_coding,97495
ENSRNOG00000010214,True,Scrn2,protein_coding,4026
ENSRNOG00000010217,True,Prrc2b,protein_coding,53810
ENSRNOG00000010218,True,Eif5,protein_coding,8513
ENSRNOG00000010219,True,Ralgds,protein_coding,40643
ENSRNOG00000010224,True,Rab30,protein_coding,88467
ENSRNOG00000010227,True,Gpatch2l,protein_coding,51428
ENSRNOG00000010230,True,Dennd10,protein_coding,23589
ENSRNOG00000010232,True,Enpp5,protein_coding,6649
ENSRNOG00000010233,True,Cald1,protein_coding,180990
ENSRNOG00000010234,True,Nsmaf,protein_coding,59279
ENSRNOG00000010235,True,Pkig,protein_coding,32041
ENSRNOG00000010237,True,Map7d1,protein_coding,25098
ENSRNOG00000010238,True,Chmp4c,protein_coding,40138
ENSRNOG00000010239,True,Cnbp,protein_coding,8866
ENSRNOG00000010240,True,Tent5a,protein_coding,3688
ENSRNOG00000010241,True,Ift25,protein_coding,26840
ENSRNOG00000010244,True,Sarm1,protein_coding,23366
ENSRNOG00000010248,True,Serpini1,protein_coding,86377
ENSRNOG00000010252,True,Hexa,protein_coding,25353
ENSRNOG00000010253,True,Cd163,protein_coding,32785
ENSRNOG00000010254,True,Htr1a,protein_coding,1268
ENSRNOG00000010257,True,Cuedc1,protein_coding,93905
ENSRNOG00000010258,True,Vhl,protein_coding,6909
ENSRNOG00000010260,True,Dixdc1,protein_coding,73252
ENSRNOG00000010261,True,Rnase10,protein_coding,1870
ENSRNOG00000010263,True,Cldn11,protein_coding,13305
ENSRNOG00000010265,True,Ada,protein_coding,48341
ENSRNOG00000010266,True,Cd180,protein_coding,43945
ENSRNOG00000010267,True,Klhdc10,protein_coding,53631
ENSRNOG00000010268,False,,,
ENSRNOG00000010274,True,Smc4,protein_coding,31288
ENSRNOG00000010275,True,Slc17a9,protein_coding,16600
ENSRNOG00000010277,True,Idh3a,protein_coding,19344
ENSRNOG00000010278,True,Il6,protein_coding,5784
ENSRNOG00000010280,True,Pde8b,protein_coding,232574
ENSRNOG00000010283,True,Cd28,protein_coding,28493
ENSRNOG00000010284,True,St3gal5,protein_coding,57945
ENSRNOG00000010286,True,Cast,protein_coding,109547
ENSRNOG00000010291,True,Slc46a1,protein_coding,7362
ENSRNOG00000010296,True,Slc7a7,protein_coding,43557
ENSRNOG00000010298,True,Xbp1,protein_coding,5050
ENSRNOG00000010299,True,Eps15,protein_coding,100295
ENSRNOG00000010301,True,Eif4e3,protein_coding,43306
ENSRNOG00000010302,True,Rasl10b,protein_coding,10101
ENSRNOG00000010303,True,Trim32,protein_coding,22629
ENSRNOG00000010306,True,H2az2l3,protein_coding,2777
ENSRNOG00000010308,True,Nr2f2,protein_coding,12850
ENSRNOG00000010309,True,Nfyb,protein_coding,15572
ENSRNOG00000010311,True,Dzip1,protein_coding,53668
ENSRNOG00000010315,True,Ccr4,protein_coding,1082
ENSRNOG00000010316,True,Magohb,protein_coding,7845
ENSRNOG00000010319,True,Lcp1,protein_coding,56531
ENSRNOG00000010320,True,Efnb3,protein_coding,5965
ENSRNOG00000010325,True,Ptger3,protein_coding,78251
ENSRNOG00000010326,True,Col20a1,protein_coding,50749
ENSRNOG00000010330,True,Mark3,protein_coding,89165
ENSRNOG00000010331,True,Ctsb,protein_coding,20871
ENSRNOG00000010332,True,Nipsnap3b,protein_coding,55664
ENSRNOG00000010342,True,Zfand1,protein_coding,8738
ENSRNOG00000010344,True,B4galnt3,protein_coding,100317
